Pallet: "pallet_staking", Extrinsic: "submit_solution_better", Lowest values: [], Highest values: [], Steps: [100], Repeat: 5
v,n,a,w,extrinsic_time,storage_root_time,reads,repeat_reads,writes,repeat_writes
2000,2000,500,100,94636560,11941,2106,16406,2,2
2000,2000,500,100,93481256,11420,2106,16406,2,2
2000,2000,500,100,99201464,11141,2106,16406,2,2
2000,2000,500,100,92899475,12413,2106,16406,2,2
2000,2000,200,100,40166841,8122,906,6506,2,2
2000,2000,200,100,40118531,14600,906,6506,2,2
2000,2000,200,100,39296895,23151,906,6506,2,2
2000,2000,200,100,43684164,11234,906,6506,2,2
2000,2000,200,100,40572336,13165,906,6506,2,2
2000,2000,203,100,40336865,10892,918,6605,2,2
2000,2000,203,100,40324022,8181,918,6605,2,2
2000,2000,203,100,42185554,10804,918,6605,2,2
2000,2000,203,100,40102787,8142,918,6605,2,2
2000,2000,203,100,41820101,11348,918,6605,2,2
2000,2000,206,100,44247503,11721,930,6704,2,2
2000,2000,206,100,72823667,11304,930,6704,2,2
2000,2000,206,100,39868702,8883,930,6704,2,2
2000,2000,206,100,39784120,9126,930,6704,2,2
2000,2000,206,100,41811047,9760,930,6704,2,2
2000,2000,209,100,41144607,10733,942,6803,2,2
2000,2000,209,100,42271563,16903,942,6803,2,2
2000,2000,209,100,42107513,13350,942,6803,2,2
2000,2000,209,100,41625394,11440,942,6803,2,2
2000,2000,209,100,39974483,13964,942,6803,2,2
2000,2000,212,100,41901938,12427,954,6902,2,2
2000,2000,212,100,41633340,12198,954,6902,2,2
2000,2000,212,100,40229362,13563,954,6902,2,2
2000,2000,212,100,40364389,10941,954,6902,2,2
2000,2000,212,100,40796890,9364,954,6902,2,2
2000,2000,215,100,43871578,12874,966,7001,2,2
2000,2000,215,100,41443968,14549,966,7001,2,2
2000,2000,215,100,40735876,21434,966,7001,2,2
2000,2000,215,100,40632912,12157,966,7001,2,2
2000,2000,215,100,41416494,11686,966,7001,2,2
2000,2000,218,100,43136677,13016,978,7100,2,2
2000,2000,218,100,43116414,12776,978,7100,2,2
2000,2000,218,100,40922060,8990,978,7100,2,2
2000,2000,218,100,42701542,22098,978,7100,2,2
2000,2000,218,100,41883189,11734,978,7100,2,2
2000,2000,221,100,48103271,11490,990,7199,2,2
2000,2000,221,100,42165165,9224,990,7199,2,2
2000,2000,221,100,42319753,9154,990,7199,2,2
2000,2000,221,100,41859916,13871,990,7199,2,2
2000,2000,221,100,48572097,12272,990,7199,2,2
2000,2000,224,100,44868756,12794,1002,7298,2,2
2000,2000,224,100,45309255,12916,1002,7298,2,2
2000,2000,224,100,44162148,8707,1002,7298,2,2
2000,2000,224,100,45277569,12420,1002,7298,2,2
2000,2000,224,100,43844962,16250,1002,7298,2,2
2000,2000,227,100,47115736,12696,1014,7397,2,2
2000,2000,227,100,47364398,8788,1014,7397,2,2
2000,2000,227,100,48338137,12790,1014,7397,2,2
2000,2000,227,100,44586691,10469,1014,7397,2,2
2000,2000,227,100,43456193,27607,1014,7397,2,2
2000,2000,230,100,45767735,20988,1026,7496,2,2
2000,2000,230,100,46108847,8933,1026,7496,2,2
2000,2000,230,100,48743443,11902,1026,7496,2,2
2000,2000,230,100,44701637,10858,1026,7496,2,2
2000,2000,230,100,45397924,12366,1026,7496,2,2
2000,2000,233,100,45071562,12254,1038,7595,2,2
2000,2000,233,100,48729250,11179,1038,7595,2,2
2000,2000,233,100,45444592,12355,1038,7595,2,2
2000,2000,233,100,44772085,11490,1038,7595,2,2
2000,2000,233,100,46095652,8990,1038,7595,2,2
2000,2000,236,100,45032198,12405,1050,7694,2,2
2000,2000,236,100,45674859,8976,1050,7694,2,2
2000,2000,236,100,46411718,12288,1050,7694,2,2
2000,2000,236,100,45386787,12764,1050,7694,2,2
2000,2000,236,100,76457732,12005,1050,7694,2,2
2000,2000,239,100,51318693,8634,1062,7793,2,2
2000,2000,239,100,45770100,15582,1062,7793,2,2
2000,2000,239,100,48019983,12038,1062,7793,2,2
2000,2000,239,100,46394134,9380,1062,7793,2,2
2000,2000,239,100,48172662,10725,1062,7793,2,2
2000,2000,242,100,47945712,12141,1074,7892,2,2
2000,2000,242,100,48448522,11199,1074,7892,2,2
2000,2000,242,100,47763407,12052,1074,7892,2,2
2000,2000,242,100,47654670,9697,1074,7892,2,2
2000,2000,242,100,47158431,14436,1074,7892,2,2
2000,2000,245,100,49376845,11563,1086,7991,2,2
2000,2000,245,100,47588636,11123,1086,7991,2,2
2000,2000,245,100,47513119,12408,1086,7991,2,2
2000,2000,245,100,49348034,9543,1086,7991,2,2
2000,2000,245,100,46997602,9692,1086,7991,2,2
2000,2000,248,100,47841650,11283,1098,8090,2,2
2000,2000,248,100,47022279,11121,1098,8090,2,2
2000,2000,248,100,47856126,12764,1098,8090,2,2
2000,2000,248,100,49361326,11522,1098,8090,2,2
2000,2000,248,100,49703949,12053,1098,8090,2,2
2000,2000,251,100,49646258,12537,1110,8189,2,2
2000,2000,251,100,48502363,19833,1110,8189,2,2
2000,2000,251,100,50787897,11004,1110,8189,2,2
2000,2000,251,100,50471089,10801,1110,8189,2,2
2000,2000,251,100,48023313,9833,1110,8189,2,2
2000,2000,254,100,48130311,19433,1122,8288,2,2
2000,2000,254,100,48769254,8966,1122,8288,2,2
2000,2000,254,100,52068427,12914,1122,8288,2,2
2000,2000,254,100,48540344,11719,1122,8288,2,2
2000,2000,254,100,50243777,11881,1122,8288,2,2
2000,2000,257,100,54840929,9915,1134,8387,2,2
2000,2000,257,100,48663832,9918,1134,8387,2,2
2000,2000,257,100,50023103,13153,1134,8387,2,2
2000,2000,257,100,51910887,12271,1134,8387,2,2
2000,2000,257,100,53689673,12740,1134,8387,2,2
2000,2000,260,100,49318010,11878,1146,8486,2,2
2000,2000,260,100,48402238,10995,1146,8486,2,2
2000,2000,260,100,50813199,27394,1146,8486,2,2
2000,2000,260,100,50181315,10926,1146,8486,2,2
2000,2000,260,100,50651451,11490,1146,8486,2,2
2000,2000,263,100,52098720,12226,1158,8585,2,2
2000,2000,263,100,50444977,10442,1158,8585,2,2
2000,2000,263,100,56089411,11854,1158,8585,2,2
2000,2000,263,100,50594956,11837,1158,8585,2,2
2000,2000,263,100,51334138,15197,1158,8585,2,2
2000,2000,266,100,51726739,11871,1170,8684,2,2
2000,2000,266,100,51272139,12184,1170,8684,2,2
2000,2000,266,100,49922743,11092,1170,8684,2,2
2000,2000,266,100,51499273,12082,1170,8684,2,2
2000,2000,266,100,51064095,13324,1170,8684,2,2
2000,2000,269,100,51199502,20636,1182,8783,2,2
2000,2000,269,100,52604586,12220,1182,8783,2,2
2000,2000,269,100,55872801,21049,1182,8783,2,2
2000,2000,269,100,52290914,12453,1182,8783,2,2
2000,2000,269,100,49717390,10820,1182,8783,2,2
2000,2000,272,100,51555021,9985,1194,8882,2,2
2000,2000,272,100,51501183,12404,1194,8882,2,2
2000,2000,272,100,51626766,12433,1194,8882,2,2
2000,2000,272,100,51513863,10341,1194,8882,2,2
2000,2000,272,100,50495108,11419,1194,8882,2,2
2000,2000,275,100,53077790,11875,1206,8981,2,2
2000,2000,275,100,51816757,12073,1206,8981,2,2
2000,2000,275,100,52293805,9502,1206,8981,2,2
2000,2000,275,100,52243465,11587,1206,8981,2,2
2000,2000,275,100,52727594,12409,1206,8981,2,2
2000,2000,278,100,54774577,18466,1218,9080,2,2
2000,2000,278,100,52260736,33859,1218,9080,2,2
2000,2000,278,100,54110486,11507,1218,9080,2,2
2000,2000,278,100,56095712,12654,1218,9080,2,2
2000,2000,278,100,53392588,9769,1218,9080,2,2
2000,2000,281,100,54960776,10531,1230,9179,2,2
2000,2000,281,100,57987598,12106,1230,9179,2,2
2000,2000,281,100,51901607,8967,1230,9179,2,2
2000,2000,281,100,53170438,9464,1230,9179,2,2
2000,2000,281,100,56191866,11509,1230,9179,2,2
2000,2000,284,100,52518241,10548,1242,9278,2,2
2000,2000,284,100,52477904,13078,1242,9278,2,2
2000,2000,284,100,53610302,11317,1242,9278,2,2
2000,2000,284,100,53587159,11867,1242,9278,2,2
2000,2000,284,100,52758592,10396,1242,9278,2,2
2000,2000,287,100,59536230,13377,1254,9377,2,2
2000,2000,287,100,57073731,12270,1254,9377,2,2
2000,2000,287,100,55039515,9139,1254,9377,2,2
2000,2000,287,100,55292875,10259,1254,9377,2,2
2000,2000,287,100,56575906,23084,1254,9377,2,2
2000,2000,290,100,98885813,18894,1266,9476,2,2
2000,2000,290,100,53537082,20847,1266,9476,2,2
2000,2000,290,100,55992639,9661,1266,9476,2,2
2000,2000,290,100,54735487,9397,1266,9476,2,2
2000,2000,290,100,54109998,12579,1266,9476,2,2
2000,2000,293,100,56453197,14216,1278,9575,2,2
2000,2000,293,100,59159500,11235,1278,9575,2,2
2000,2000,293,100,58154863,11644,1278,9575,2,2
2000,2000,293,100,55201759,10063,1278,9575,2,2
2000,2000,293,100,55208461,12786,1278,9575,2,2
2000,2000,296,100,55976757,12934,1290,9674,2,2
2000,2000,296,100,55314953,11774,1290,9674,2,2
2000,2000,296,100,55575245,10826,1290,9674,2,2
2000,2000,296,100,55154115,9771,1290,9674,2,2
2000,2000,296,100,58254766,11301,1290,9674,2,2
2000,2000,299,100,57289712,10813,1302,9773,2,2
2000,2000,299,100,54165083,11378,1302,9773,2,2
2000,2000,299,100,55046806,13329,1302,9773,2,2
2000,2000,299,100,56266745,19787,1302,9773,2,2
2000,2000,299,100,54712548,11242,1302,9773,2,2
2000,2000,302,100,60648935,12491,1314,9872,2,2
2000,2000,302,100,60128885,12540,1314,9872,2,2
2000,2000,302,100,56016473,12827,1314,9872,2,2
2000,2000,302,100,58644394,11657,1314,9872,2,2
2000,2000,302,100,55552111,10591,1314,9872,2,2
2000,2000,305,100,57521864,11684,1326,9971,2,2
2000,2000,305,100,57413533,9202,1326,9971,2,2
2000,2000,305,100,59453792,10520,1326,9971,2,2
2000,2000,305,100,56539687,11938,1326,9971,2,2
2000,2000,305,100,59112472,11955,1326,9971,2,2
2000,2000,308,100,58309521,10862,1338,10070,2,2
2000,2000,308,100,57899853,11707,1338,10070,2,2
2000,2000,308,100,59113178,11367,1338,10070,2,2
2000,2000,308,100,59425203,12335,1338,10070,2,2
2000,2000,308,100,58871899,12314,1338,10070,2,2
2000,2000,311,100,61043585,11633,1350,10169,2,2
2000,2000,311,100,58731213,18728,1350,10169,2,2
2000,2000,311,100,59652300,13299,1350,10169,2,2
2000,2000,311,100,58335679,12536,1350,10169,2,2
2000,2000,311,100,61665373,12329,1350,10169,2,2
2000,2000,314,100,57166059,20557,1362,10268,2,2
2000,2000,314,100,66318343,14260,1362,10268,2,2
2000,2000,314,100,59840979,11703,1362,10268,2,2
2000,2000,314,100,65810331,25390,1362,10268,2,2
2000,2000,314,100,58002396,11952,1362,10268,2,2
2000,2000,317,100,61761011,12639,1374,10367,2,2
2000,2000,317,100,59096182,11887,1374,10367,2,2
2000,2000,317,100,57485690,17134,1374,10367,2,2
2000,2000,317,100,57565076,9515,1374,10367,2,2
2000,2000,317,100,59836362,12313,1374,10367,2,2
2000,2000,320,100,60940317,12660,1386,10466,2,2
2000,2000,320,100,58403183,11005,1386,10466,2,2
2000,2000,320,100,63018047,12315,1386,10466,2,2
2000,2000,320,100,60889954,18877,1386,10466,2,2
2000,2000,320,100,60440272,10102,1386,10466,2,2
2000,2000,323,100,65551698,11297,1398,10565,2,2
2000,2000,323,100,59318970,11463,1398,10565,2,2
2000,2000,323,100,60823282,9802,1398,10565,2,2
2000,2000,323,100,105804099,17404,1398,10565,2,2
2000,2000,323,100,62173377,13804,1398,10565,2,2
2000,2000,326,100,58241024,12455,1410,10664,2,2
2000,2000,326,100,61391027,11168,1410,10664,2,2
2000,2000,326,100,60151225,13177,1410,10664,2,2
2000,2000,326,100,60497552,11370,1410,10664,2,2
2000,2000,326,100,61579290,14195,1410,10664,2,2
2000,2000,329,100,62594073,11076,1422,10763,2,2
2000,2000,329,100,64854939,12256,1422,10763,2,2
2000,2000,329,100,62310561,12893,1422,10763,2,2
2000,2000,329,100,62595080,10867,1422,10763,2,2
2000,2000,329,100,62450983,9933,1422,10763,2,2
2000,2000,332,100,61891699,11063,1434,10862,2,2
2000,2000,332,100,62902179,10605,1434,10862,2,2
2000,2000,332,100,62619528,10268,1434,10862,2,2
2000,2000,332,100,62734384,9595,1434,10862,2,2
2000,2000,332,100,60512004,22373,1434,10862,2,2
2000,2000,335,100,63169899,12635,1446,10961,2,2
2000,2000,335,100,62169630,11799,1446,10961,2,2
2000,2000,335,100,63001074,11052,1446,10961,2,2
2000,2000,335,100,65295710,10703,1446,10961,2,2
2000,2000,335,100,63261497,10174,1446,10961,2,2
2000,2000,338,100,65777600,79810,1458,11060,2,2
2000,2000,338,100,63071081,11078,1458,11060,2,2
2000,2000,338,100,65855797,11936,1458,11060,2,2
2000,2000,338,100,63508800,13431,1458,11060,2,2
2000,2000,338,100,63675967,12051,1458,11060,2,2
2000,2000,341,100,65409065,10917,1470,11159,2,2
2000,2000,341,100,63469898,12139,1470,11159,2,2
2000,2000,341,100,63695801,13362,1470,11159,2,2
2000,2000,341,100,63069755,10816,1470,11159,2,2
2000,2000,341,100,63718802,10977,1470,11159,2,2
2000,2000,344,100,62110107,12972,1482,11258,2,2
2000,2000,344,100,73119671,12133,1482,11258,2,2
2000,2000,344,100,66036884,11969,1482,11258,2,2
2000,2000,344,100,66411381,12425,1482,11258,2,2
2000,2000,344,100,64403046,13004,1482,11258,2,2
2000,2000,347,100,66257507,11824,1494,11357,2,2
2000,2000,347,100,66580222,11550,1494,11357,2,2
2000,2000,347,100,66611961,11947,1494,11357,2,2
2000,2000,347,100,64938869,11721,1494,11357,2,2
2000,2000,347,100,64060889,12194,1494,11357,2,2
2000,2000,350,100,65097136,12490,1506,11456,2,2
2000,2000,350,100,64759329,12778,1506,11456,2,2
2000,2000,350,100,66391765,11070,1506,11456,2,2
2000,2000,350,100,66569321,15013,1506,11456,2,2
2000,2000,350,100,66327163,11832,1506,11456,2,2
2000,2000,353,100,85659566,12094,1518,11555,2,2
2000,2000,353,100,65793931,11458,1518,11555,2,2
2000,2000,353,100,66737536,12190,1518,11555,2,2
2000,2000,353,100,72172641,13252,1518,11555,2,2
2000,2000,353,100,67807414,14890,1518,11555,2,2
2000,2000,356,100,66382961,10400,1530,11654,2,2
2000,2000,356,100,67265416,13705,1530,11654,2,2
2000,2000,356,100,68619170,11930,1530,11654,2,2
2000,2000,356,100,67395974,9236,1530,11654,2,2
2000,2000,356,100,67633418,10945,1530,11654,2,2
2000,2000,359,100,66907909,19770,1542,11753,2,2
2000,2000,359,100,68444738,11495,1542,11753,2,2
2000,2000,359,100,69497512,21213,1542,11753,2,2
2000,2000,359,100,67563266,10141,1542,11753,2,2
2000,2000,359,100,70381331,9782,1542,11753,2,2
2000,2000,362,100,68013461,11213,1554,11852,2,2
2000,2000,362,100,72093547,11270,1554,11852,2,2
2000,2000,362,100,71166053,12381,1554,11852,2,2
2000,2000,362,100,73731377,13148,1554,11852,2,2
2000,2000,362,100,84220735,12723,1554,11852,2,2
2000,2000,365,100,67554221,9424,1566,11951,2,2
2000,2000,365,100,95251814,12388,1566,11951,2,2
2000,2000,365,100,68103986,9439,1566,11951,2,2
2000,2000,365,100,67609834,11018,1566,11951,2,2
2000,2000,365,100,70790656,11536,1566,11951,2,2
2000,2000,368,100,71950179,10791,1578,12050,2,2
2000,2000,368,100,70851398,10124,1578,12050,2,2
2000,2000,368,100,72964446,11633,1578,12050,2,2
2000,2000,368,100,69574623,10995,1578,12050,2,2
2000,2000,368,100,71792839,11190,1578,12050,2,2
2000,2000,371,100,69745441,10504,1590,12149,2,2
2000,2000,371,100,70224660,9599,1590,12149,2,2
2000,2000,371,100,69614236,11413,1590,12149,2,2
2000,2000,371,100,73544890,12277,1590,12149,2,2
2000,2000,371,100,70670440,12075,1590,12149,2,2
2000,2000,374,100,74632929,13861,1602,12248,2,2
2000,2000,374,100,70854859,12380,1602,12248,2,2
2000,2000,374,100,70246578,12551,1602,12248,2,2
2000,2000,374,100,72646797,11106,1602,12248,2,2
2000,2000,374,100,70678969,12386,1602,12248,2,2
2000,2000,377,100,69279550,18027,1614,12347,2,2
2000,2000,377,100,70594285,10162,1614,12347,2,2
2000,2000,377,100,69191422,20743,1614,12347,2,2
2000,2000,377,100,73875539,13763,1614,12347,2,2
2000,2000,377,100,71679013,12067,1614,12347,2,2
2000,2000,380,100,70044097,10015,1626,12446,2,2
2000,2000,380,100,73878981,12932,1626,12446,2,2
2000,2000,380,100,72516397,13884,1626,12446,2,2
2000,2000,380,100,70364994,12399,1626,12446,2,2
2000,2000,380,100,73051857,12956,1626,12446,2,2
2000,2000,383,100,72977628,10290,1638,12545,2,2
2000,2000,383,100,71286313,12018,1638,12545,2,2
2000,2000,383,100,75236905,13779,1638,12545,2,2
2000,2000,383,100,72341832,13269,1638,12545,2,2
2000,2000,383,100,70809546,10078,1638,12545,2,2
2000,2000,386,100,78490623,11625,1650,12644,2,2
2000,2000,386,100,73137653,10852,1650,12644,2,2
2000,2000,386,100,82218259,12829,1650,12644,2,2
2000,2000,386,100,71447656,18006,1650,12644,2,2
2000,2000,386,100,73894616,13632,1650,12644,2,2
2000,2000,389,100,72885186,10082,1662,12743,2,2
2000,2000,389,100,72017751,11529,1662,12743,2,2
2000,2000,389,100,78420186,21915,1662,12743,2,2
2000,2000,389,100,77042996,11261,1662,12743,2,2
2000,2000,389,100,75107119,12161,1662,12743,2,2
2000,2000,392,100,71011709,11175,1674,12842,2,2
2000,2000,392,100,76758332,10635,1674,12842,2,2
2000,2000,392,100,76930876,11957,1674,12842,2,2
2000,2000,392,100,74708993,11829,1674,12842,2,2
2000,2000,392,100,75197336,10348,1674,12842,2,2
2000,2000,395,100,73777882,11663,1686,12941,2,2
2000,2000,395,100,74714854,11072,1686,12941,2,2
2000,2000,395,100,73210523,10937,1686,12941,2,2
2000,2000,395,100,75320255,13719,1686,12941,2,2
2000,2000,395,100,75699624,10059,1686,12941,2,2
2000,2000,398,100,72736529,13334,1698,13040,2,2
2000,2000,398,100,72103851,11808,1698,13040,2,2
2000,2000,398,100,79301173,11442,1698,13040,2,2
2000,2000,398,100,83292882,10668,1698,13040,2,2
2000,2000,398,100,75475048,11034,1698,13040,2,2
2000,2000,401,100,75394349,10848,1710,13139,2,2
2000,2000,401,100,85158959,10971,1710,13139,2,2
2000,2000,401,100,74768393,11964,1710,13139,2,2
2000,2000,401,100,82563863,24067,1710,13139,2,2
2000,2000,401,100,75830806,11723,1710,13139,2,2
2000,2000,404,100,75848332,12161,1722,13238,2,2
2000,2000,404,100,78510139,11355,1722,13238,2,2
2000,2000,404,100,74479638,11760,1722,13238,2,2
2000,2000,404,100,75283589,11952,1722,13238,2,2
2000,2000,404,100,77228429,11719,1722,13238,2,2
2000,2000,407,100,79941387,27766,1734,13337,2,2
2000,2000,407,100,77229482,24396,1734,13337,2,2
2000,2000,407,100,76168877,11814,1734,13337,2,2
2000,2000,407,100,75956856,11188,1734,13337,2,2
2000,2000,407,100,82737201,11932,1734,13337,2,2
2000,2000,410,100,78520888,10448,1746,13436,2,2
2000,2000,410,100,79419843,10712,1746,13436,2,2
2000,2000,410,100,78864992,11099,1746,13436,2,2
2000,2000,410,100,77537676,11343,1746,13436,2,2
2000,2000,410,100,78690674,10392,1746,13436,2,2
2000,2000,413,100,77306900,10562,1758,13535,2,2
2000,2000,413,100,77794693,10214,1758,13535,2,2
2000,2000,413,100,81476759,29014,1758,13535,2,2
2000,2000,413,100,77196814,12186,1758,13535,2,2
2000,2000,413,100,76668884,11680,1758,13535,2,2
2000,2000,416,100,80051549,11205,1770,13634,2,2
2000,2000,416,100,77460809,11445,1770,13634,2,2
2000,2000,416,100,77408819,10860,1770,13634,2,2
2000,2000,416,100,77100721,11879,1770,13634,2,2
2000,2000,416,100,76649712,11938,1770,13634,2,2
2000,2000,419,100,79865896,12831,1782,13733,2,2
2000,2000,419,100,77475357,11472,1782,13733,2,2
2000,2000,419,100,79762078,11318,1782,13733,2,2
2000,2000,419,100,78382031,12825,1782,13733,2,2
2000,2000,419,100,77857360,26039,1782,13733,2,2
2000,2000,422,100,80222214,9676,1794,13832,2,2
2000,2000,422,100,78150957,10757,1794,13832,2,2
2000,2000,422,100,77020557,12739,1794,13832,2,2
2000,2000,422,100,80522598,10935,1794,13832,2,2
2000,2000,422,100,80211832,23812,1794,13832,2,2
2000,2000,425,100,78325286,10137,1806,13931,2,2
2000,2000,425,100,80252720,20342,1806,13931,2,2
2000,2000,425,100,78872435,11569,1806,13931,2,2
2000,2000,425,100,79954330,11084,1806,13931,2,2
2000,2000,425,100,80295522,11900,1806,13931,2,2
2000,2000,428,100,85551356,19815,1818,14030,2,2
2000,2000,428,100,78046574,11844,1818,14030,2,2
2000,2000,428,100,80945981,12582,1818,14030,2,2
2000,2000,428,100,80142798,13603,1818,14030,2,2
2000,2000,428,100,79450854,10650,1818,14030,2,2
2000,2000,431,100,80385133,11249,1830,14129,2,2
2000,2000,431,100,79852977,10086,1830,14129,2,2
2000,2000,431,100,79633216,10642,1830,14129,2,2
2000,2000,431,100,83319618,16293,1830,14129,2,2
2000,2000,431,100,88289311,15177,1830,14129,2,2
2000,2000,434,100,81997293,11902,1842,14228,2,2
2000,2000,434,100,83099377,12646,1842,14228,2,2
2000,2000,434,100,88202063,11975,1842,14228,2,2
2000,2000,434,100,81858610,12729,1842,14228,2,2
2000,2000,434,100,79734658,11997,1842,14228,2,2
2000,2000,437,100,81449617,10507,1854,14327,2,2
2000,2000,437,100,82639918,13522,1854,14327,2,2
2000,2000,437,100,89236044,10812,1854,14327,2,2
2000,2000,437,100,80573744,12978,1854,14327,2,2
2000,2000,437,100,79893770,12681,1854,14327,2,2
2000,2000,440,100,81980346,11626,1866,14426,2,2
2000,2000,440,100,84467890,14469,1866,14426,2,2
2000,2000,440,100,83852326,11214,1866,14426,2,2
2000,2000,440,100,110495520,11994,1866,14426,2,2
2000,2000,440,100,83933215,12132,1866,14426,2,2
2000,2000,443,100,82463605,12133,1878,14525,2,2
2000,2000,443,100,83535543,12097,1878,14525,2,2
2000,2000,443,100,84210181,12965,1878,14525,2,2
2000,2000,443,100,83154634,14354,1878,14525,2,2
2000,2000,443,100,82372643,10445,1878,14525,2,2
2000,2000,446,100,81345634,10107,1890,14624,2,2
2000,2000,446,100,86322167,11129,1890,14624,2,2
2000,2000,446,100,84790958,11832,1890,14624,2,2
2000,2000,446,100,86689527,20943,1890,14624,2,2
2000,2000,446,100,86023226,11464,1890,14624,2,2
2000,2000,449,100,84030814,11589,1902,14723,2,2
2000,2000,449,100,81990494,10625,1902,14723,2,2
2000,2000,449,100,84191399,12345,1902,14723,2,2
2000,2000,449,100,87362982,12809,1902,14723,2,2
2000,2000,449,100,87579291,12191,1902,14723,2,2
2000,2000,452,100,85302824,12131,1914,14822,2,2
2000,2000,452,100,86154525,19366,1914,14822,2,2
2000,2000,452,100,95090225,14763,1914,14822,2,2
2000,2000,452,100,85613105,12399,1914,14822,2,2
2000,2000,452,100,83610073,22159,1914,14822,2,2
2000,2000,455,100,85948332,12939,1926,14921,2,2
2000,2000,455,100,91475551,11722,1926,14921,2,2
2000,2000,455,100,84246124,11686,1926,14921,2,2
2000,2000,455,100,88132279,16199,1926,14921,2,2
2000,2000,455,100,84355685,11222,1926,14921,2,2
2000,2000,458,100,87684665,11650,1938,15020,2,2
2000,2000,458,100,84497122,11174,1938,15020,2,2
2000,2000,458,100,85881277,11760,1938,15020,2,2
2000,2000,458,100,90208339,10555,1938,15020,2,2
2000,2000,458,100,88116449,11580,1938,15020,2,2
2000,2000,461,100,88706599,13563,1950,15119,2,2
2000,2000,461,100,99284338,12694,1950,15119,2,2
2000,2000,461,100,88548765,13821,1950,15119,2,2
2000,2000,461,100,89010961,12631,1950,15119,2,2
2000,2000,461,100,85618696,11092,1950,15119,2,2
2000,2000,464,100,89156961,12018,1962,15218,2,2
2000,2000,464,100,86048726,13760,1962,15218,2,2
2000,2000,464,100,86198237,12843,1962,15218,2,2
2000,2000,464,100,88583415,11515,1962,15218,2,2
2000,2000,464,100,88133132,12536,1962,15218,2,2
2000,2000,467,100,87196416,11010,1974,15317,2,2
2000,2000,467,100,89532747,11795,1974,15317,2,2
2000,2000,467,100,91189340,18940,1974,15317,2,2
2000,2000,467,100,86553164,12111,1974,15317,2,2
2000,2000,467,100,86138089,10950,1974,15317,2,2
2000,2000,470,100,87492756,10119,1986,15416,2,2
2000,2000,470,100,86581888,11117,1986,15416,2,2
2000,2000,470,100,109874488,11032,1986,15416,2,2
2000,2000,470,100,88691226,19750,1986,15416,2,2
2000,2000,470,100,87757640,9959,1986,15416,2,2
2000,2000,473,100,91865707,10528,1998,15515,2,2
2000,2000,473,100,90900737,12389,1998,15515,2,2
2000,2000,473,100,89996593,11690,1998,15515,2,2
2000,2000,473,100,89403279,14764,1998,15515,2,2
2000,2000,473,100,87417478,11968,1998,15515,2,2
2000,2000,476,100,95420218,14799,2010,15614,2,2
2000,2000,476,100,86159632,11542,2010,15614,2,2
2000,2000,476,100,89762322,10334,2010,15614,2,2
2000,2000,476,100,87839140,12727,2010,15614,2,2
2000,2000,476,100,89134182,12249,2010,15614,2,2
2000,2000,479,100,97427189,16735,2022,15713,2,2
2000,2000,479,100,93763978,12814,2022,15713,2,2
2000,2000,479,100,88607040,12134,2022,15713,2,2
2000,2000,479,100,96211789,11848,2022,15713,2,2
2000,2000,479,100,91204273,37630,2022,15713,2,2
2000,2000,482,100,88082682,11876,2034,15812,2,2
2000,2000,482,100,200654205,20868,2034,15812,2,2
2000,2000,482,100,105033048,14041,2034,15812,2,2
2000,2000,482,100,91972053,13116,2034,15812,2,2
2000,2000,482,100,91052136,10802,2034,15812,2,2
2000,2000,485,100,89231041,11977,2046,15911,2,2
2000,2000,485,100,92975540,12322,2046,15911,2,2
2000,2000,485,100,91832040,10114,2046,15911,2,2
2000,2000,485,100,91111126,11795,2046,15911,2,2
2000,2000,485,100,91621439,12510,2046,15911,2,2
2000,2000,488,100,95550598,12455,2058,16010,2,2
2000,2000,488,100,96690681,11833,2058,16010,2,2
2000,2000,488,100,91381457,11367,2058,16010,2,2
2000,2000,488,100,92590899,11810,2058,16010,2,2
2000,2000,488,100,92825434,10918,2058,16010,2,2
2000,2000,491,100,99926750,13853,2070,16109,2,2
2000,2000,491,100,92797567,11657,2070,16109,2,2
2000,2000,491,100,95877410,11867,2070,16109,2,2
2000,2000,491,100,90456201,11567,2070,16109,2,2
2000,2000,491,100,100477117,13574,2070,16109,2,2
2000,2000,494,100,95226992,11908,2082,16208,2,2
2000,2000,494,100,93032977,10582,2082,16208,2,2
2000,2000,494,100,92127602,12649,2082,16208,2,2
2000,2000,494,100,90890263,10801,2082,16208,2,2
2000,2000,494,100,92625625,11382,2082,16208,2,2
2000,2000,497,100,90643074,12229,2094,16307,2,2
2000,2000,497,100,96926935,12074,2094,16307,2,2
2000,2000,497,100,95944715,11200,2094,16307,2,2
2000,2000,497,100,92102047,12274,2094,16307,2,2
2000,2000,497,100,105424253,12427,2094,16307,2,2
2000,2000,500,100,95532094,12806,2106,16406,2,2
2000,2000,500,100,96933765,12642,2106,16406,2,2
2000,2000,500,100,93863676,19708,2106,16406,2,2
2000,2000,500,100,94354421,10099,2106,16406,2,2
2000,2000,500,100,106536441,20815,2106,16406,2,2
2000,2000,500,16,89655606,9959,2022,16490,2,2
2000,2000,500,16,91043767,11068,2022,16490,2,2
2000,2000,500,16,97484356,10244,2022,16490,2,2
2000,2000,500,16,90524482,12440,2022,16490,2,2
2000,2000,500,16,94436807,12393,2022,16490,2,2
2000,2000,500,17,92870809,13312,2023,16489,2,2
2000,2000,500,17,91946048,10855,2023,16489,2,2
