Pallet: "pallet_staking", Extrinsic: "submit_solution_initial", Lowest values: [], Highest values: [], Steps: [100], Repeat: 5
v,n,a,w,extrinsic_time,storage_root_time,reads,repeat_reads,writes,repeat_writes
2000,2000,500,100,96246655,10040,2106,16406,2,2
2000,2000,500,100,98505633,9975,2106,16406,2,2
2000,2000,500,100,93297598,12849,2106,16406,2,2
2000,2000,500,100,96154897,11971,2106,16406,2,2
2000,2000,500,100,99261090,11371,2106,16406,2,2
2000,2000,200,100,41885893,9671,906,6506,2,2
2000,2000,200,100,38093018,16964,906,6506,2,2
2000,2000,200,100,38311554,12444,906,6506,2,2
2000,2000,200,100,38642712,9169,906,6506,2,2
2000,2000,200,100,40322624,9236,906,6506,2,2
2000,2000,203,100,39327944,12810,918,6605,2,2
2000,2000,203,100,39965737,17685,918,6605,2,2
2000,2000,203,100,40653305,9426,918,6605,2,2
2000,2000,203,100,39855946,9539,918,6605,2,2
2000,2000,203,100,49454864,15261,918,6605,2,2
2000,2000,206,100,42150744,9186,930,6704,2,2
2000,2000,206,100,40108028,8489,930,6704,2,2
2000,2000,206,100,39441833,9211,930,6704,2,2
2000,2000,206,100,39594708,8994,930,6704,2,2
2000,2000,206,100,41185207,8062,930,6704,2,2
2000,2000,209,100,41832333,12904,942,6803,2,2
2000,2000,209,100,41645758,11390,942,6803,2,2
2000,2000,209,100,41361776,11240,942,6803,2,2
2000,2000,209,100,39778067,9884,942,6803,2,2
2000,2000,209,100,42351979,8469,942,6803,2,2
2000,2000,212,100,40923368,12011,954,6902,2,2
2000,2000,212,100,41683178,12575,954,6902,2,2
2000,2000,212,100,40596666,12535,954,6902,2,2
2000,2000,212,100,41493286,10562,954,6902,2,2
2000,2000,212,100,43888297,13767,954,6902,2,2
2000,2000,215,100,40998580,11323,966,7001,2,2
2000,2000,215,100,42515462,9168,966,7001,2,2
2000,2000,215,100,41588794,8967,966,7001,2,2
2000,2000,215,100,42210407,9476,966,7001,2,2
2000,2000,215,100,41861820,11602,966,7001,2,2
2000,2000,218,100,43983443,10086,978,7100,2,2
2000,2000,218,100,42152584,10359,978,7100,2,2
2000,2000,218,100,42566443,9748,978,7100,2,2
2000,2000,218,100,41332905,12617,978,7100,2,2
2000,2000,218,100,41291932,8680,978,7100,2,2
2000,2000,221,100,44778003,12674,990,7199,2,2
2000,2000,221,100,48282924,12628,990,7199,2,2
2000,2000,221,100,43912036,11246,990,7199,2,2
2000,2000,221,100,44446830,9335,990,7199,2,2
2000,2000,221,100,45732051,9642,990,7199,2,2
2000,2000,224,100,46350477,10137,1002,7298,2,2
2000,2000,224,100,44217348,8399,1002,7298,2,2
2000,2000,224,100,47143709,10038,1002,7298,2,2
2000,2000,224,100,43661861,18619,1002,7298,2,2
2000,2000,224,100,43814828,9055,1002,7298,2,2
2000,2000,227,100,45047626,19240,1014,7397,2,2
2000,2000,227,100,44164615,11065,1014,7397,2,2
2000,2000,227,100,48203994,16453,1014,7397,2,2
2000,2000,227,100,43673214,17470,1014,7397,2,2
2000,2000,227,100,43553891,12370,1014,7397,2,2
2000,2000,230,100,44031047,11224,1026,7496,2,2
2000,2000,230,100,46124497,9207,1026,7496,2,2
2000,2000,230,100,50445162,12560,1026,7496,2,2
2000,2000,230,100,45924771,11766,1026,7496,2,2
2000,2000,230,100,55215771,9165,1026,7496,2,2
2000,2000,233,100,44941073,11164,1038,7595,2,2
2000,2000,233,100,45534961,12353,1038,7595,2,2
2000,2000,233,100,44505210,10963,1038,7595,2,2
2000,2000,233,100,44909806,11692,1038,7595,2,2
2000,2000,233,100,44987285,11165,1038,7595,2,2
2000,2000,236,100,45613374,12847,1050,7694,2,2
2000,2000,236,100,46080022,10981,1050,7694,2,2
2000,2000,236,100,48094792,8976,1050,7694,2,2
2000,2000,236,100,47443216,9165,1050,7694,2,2
2000,2000,236,100,45774270,10390,1050,7694,2,2
2000,2000,239,100,46905058,11049,1062,7793,2,2
2000,2000,239,100,48574103,13770,1062,7793,2,2
2000,2000,239,100,49039003,10948,1062,7793,2,2
2000,2000,239,100,45203093,12023,1062,7793,2,2
2000,2000,239,100,48555328,22480,1062,7793,2,2
2000,2000,242,100,49452509,9000,1074,7892,2,2
2000,2000,242,100,48966940,10072,1074,7892,2,2
2000,2000,242,100,45596579,9033,1074,7892,2,2
2000,2000,242,100,46390971,8475,1074,7892,2,2
2000,2000,242,100,45936130,9160,1074,7892,2,2
2000,2000,245,100,48063284,11864,1086,7991,2,2
2000,2000,245,100,46949994,12694,1086,7991,2,2
2000,2000,245,100,48457829,13215,1086,7991,2,2
2000,2000,245,100,47940021,11600,1086,7991,2,2
2000,2000,245,100,46200066,9149,1086,7991,2,2
2000,2000,248,100,47730280,13353,1098,8090,2,2
2000,2000,248,100,48333507,10921,1098,8090,2,2
2000,2000,248,100,48381111,14076,1098,8090,2,2
2000,2000,248,100,48269426,9087,1098,8090,2,2
2000,2000,248,100,47758022,9738,1098,8090,2,2
2000,2000,251,100,54006660,12110,1110,8189,2,2
2000,2000,251,100,49584846,9344,1110,8189,2,2
2000,2000,251,100,48294400,12689,1110,8189,2,2
2000,2000,251,100,47966272,11325,1110,8189,2,2
2000,2000,251,100,49039132,19057,1110,8189,2,2
2000,2000,254,100,48654778,11825,1122,8288,2,2
2000,2000,254,100,48166231,8604,1122,8288,2,2
2000,2000,254,100,53856606,19342,1122,8288,2,2
2000,2000,254,100,47504898,9438,1122,8288,2,2
2000,2000,254,100,48626763,9148,1122,8288,2,2
2000,2000,257,100,53124934,9139,1134,8387,2,2
2000,2000,257,100,49709806,9915,1134,8387,2,2
2000,2000,257,100,50545018,11682,1134,8387,2,2
2000,2000,257,100,50119435,10727,1134,8387,2,2
2000,2000,257,100,49040771,9570,1134,8387,2,2
2000,2000,260,100,52567421,9157,1146,8486,2,2
2000,2000,260,100,49966126,12330,1146,8486,2,2
2000,2000,260,100,54469737,9440,1146,8486,2,2
2000,2000,260,100,52439044,10902,1146,8486,2,2
2000,2000,260,100,50036262,11036,1146,8486,2,2
2000,2000,263,100,52056596,11374,1158,8585,2,2
2000,2000,263,100,51639923,13320,1158,8585,2,2
2000,2000,263,100,52660344,11447,1158,8585,2,2
2000,2000,263,100,48795412,11425,1158,8585,2,2
2000,2000,263,100,51817267,12711,1158,8585,2,2
2000,2000,266,100,53359896,12425,1170,8684,2,2
2000,2000,266,100,50040881,8707,1170,8684,2,2
2000,2000,266,100,50176016,11730,1170,8684,2,2
2000,2000,266,100,50131851,10220,1170,8684,2,2
2000,2000,266,100,49588021,9102,1170,8684,2,2
2000,2000,269,100,50678124,11933,1182,8783,2,2
2000,2000,269,100,51231421,12926,1182,8783,2,2
2000,2000,269,100,51116448,11112,1182,8783,2,2
2000,2000,269,100,50660998,10466,1182,8783,2,2
2000,2000,269,100,52902835,11811,1182,8783,2,2
2000,2000,272,100,54950599,12275,1194,8882,2,2
2000,2000,272,100,53909892,9400,1194,8882,2,2
2000,2000,272,100,51497834,12772,1194,8882,2,2
2000,2000,272,100,51793078,9992,1194,8882,2,2
2000,2000,272,100,50367539,9985,1194,8882,2,2
2000,2000,275,100,55116980,9091,1206,8981,2,2
2000,2000,275,100,52593426,11158,1206,8981,2,2
2000,2000,275,100,55876882,14742,1206,8981,2,2
2000,2000,275,100,51177877,10344,1206,8981,2,2
2000,2000,275,100,52226080,12469,1206,8981,2,2
2000,2000,278,100,61893467,11838,1218,9080,2,2
2000,2000,278,100,52026438,12123,1218,9080,2,2
2000,2000,278,100,53527468,12147,1218,9080,2,2
2000,2000,278,100,53393564,11974,1218,9080,2,2
2000,2000,278,100,56996479,10547,1218,9080,2,2
2000,2000,281,100,56411670,11401,1230,9179,2,2
2000,2000,281,100,55879847,18170,1230,9179,2,2
2000,2000,281,100,52902226,11146,1230,9179,2,2
2000,2000,281,100,52544707,11973,1230,9179,2,2
2000,2000,281,100,53216751,9234,1230,9179,2,2
2000,2000,284,100,57232171,17832,1242,9278,2,2
2000,2000,284,100,54237263,13490,1242,9278,2,2
2000,2000,284,100,54573690,10116,1242,9278,2,2
2000,2000,284,100,54443111,10148,1242,9278,2,2
2000,2000,284,100,62079987,13354,1242,9278,2,2
2000,2000,287,100,54820546,16037,1254,9377,2,2
2000,2000,287,100,55203898,11584,1254,9377,2,2
2000,2000,287,100,55005961,12454,1254,9377,2,2
2000,2000,287,100,53761474,13653,1254,9377,2,2
2000,2000,287,100,59911041,12086,1254,9377,2,2
2000,2000,290,100,57275992,13537,1266,9476,2,2
2000,2000,290,100,54753464,29180,1266,9476,2,2
2000,2000,290,100,56556888,9534,1266,9476,2,2
2000,2000,290,100,54296473,11822,1266,9476,2,2
2000,2000,290,100,106443048,13544,1266,9476,2,2
2000,2000,293,100,56925127,10241,1278,9575,2,2
2000,2000,293,100,57991806,11956,1278,9575,2,2
2000,2000,293,100,63681478,16434,1278,9575,2,2
2000,2000,293,100,54491774,12480,1278,9575,2,2
2000,2000,293,100,56118802,11462,1278,9575,2,2
2000,2000,296,100,56132508,9923,1290,9674,2,2
2000,2000,296,100,55281786,10846,1290,9674,2,2
2000,2000,296,100,58419379,9726,1290,9674,2,2
2000,2000,296,100,55982514,12220,1290,9674,2,2
2000,2000,296,100,58093843,12544,1290,9674,2,2
2000,2000,299,100,56321845,12104,1302,9773,2,2
2000,2000,299,100,56818900,9292,1302,9773,2,2
2000,2000,299,100,61939786,11420,1302,9773,2,2
2000,2000,299,100,61744378,9352,1302,9773,2,2
2000,2000,299,100,56743644,12541,1302,9773,2,2
2000,2000,302,100,57493807,11485,1314,9872,2,2
2000,2000,302,100,59519307,12276,1314,9872,2,2
2000,2000,302,100,58747723,12848,1314,9872,2,2
2000,2000,302,100,59795343,10729,1314,9872,2,2
2000,2000,302,100,56891840,11758,1314,9872,2,2
2000,2000,305,100,58865611,12996,1326,9971,2,2
2000,2000,305,100,58302517,13248,1326,9971,2,2
2000,2000,305,100,61349381,11812,1326,9971,2,2
2000,2000,305,100,58002816,12169,1326,9971,2,2
2000,2000,305,100,59067178,10275,1326,9971,2,2
2000,2000,308,100,58795534,8710,1338,10070,2,2
2000,2000,308,100,62965819,15749,1338,10070,2,2
2000,2000,308,100,57549721,8757,1338,10070,2,2
2000,2000,308,100,58739885,9434,1338,10070,2,2
2000,2000,308,100,60983136,11920,1338,10070,2,2
2000,2000,311,100,60743822,11342,1350,10169,2,2
2000,2000,311,100,59225541,9268,1350,10169,2,2
2000,2000,311,100,59650848,19796,1350,10169,2,2
2000,2000,311,100,60122186,12955,1350,10169,2,2
2000,2000,311,100,64483089,30811,1350,10169,2,2
2000,2000,314,100,59380320,10047,1362,10268,2,2
2000,2000,314,100,60560125,10806,1362,10268,2,2
2000,2000,314,100,59925848,10678,1362,10268,2,2
2000,2000,314,100,59321718,10020,1362,10268,2,2
2000,2000,314,100,60783962,12131,1362,10268,2,2
2000,2000,317,100,61435587,10051,1374,10367,2,2
2000,2000,317,100,59539924,9723,1374,10367,2,2
2000,2000,317,100,58862314,11127,1374,10367,2,2
2000,2000,317,100,59229608,12532,1374,10367,2,2
2000,2000,317,100,60883961,11997,1374,10367,2,2
2000,2000,320,100,61065716,13774,1386,10466,2,2
2000,2000,320,100,62553779,10805,1386,10466,2,2
2000,2000,320,100,65466025,12404,1386,10466,2,2
2000,2000,320,100,62922467,12757,1386,10466,2,2
2000,2000,320,100,59939886,11934,1386,10466,2,2
2000,2000,323,100,63784892,10765,1398,10565,2,2
2000,2000,323,100,61173005,12525,1398,10565,2,2
2000,2000,323,100,63984134,12491,1398,10565,2,2
2000,2000,323,100,62599287,10830,1398,10565,2,2
2000,2000,323,100,63058198,10293,1398,10565,2,2
2000,2000,326,100,61667229,12788,1410,10664,2,2
2000,2000,326,100,63402473,12401,1410,10664,2,2
2000,2000,326,100,62683156,11658,1410,10664,2,2
2000,2000,326,100,62054298,10385,1410,10664,2,2
2000,2000,326,100,60707655,11631,1410,10664,2,2
2000,2000,329,100,64756764,9869,1422,10763,2,2
2000,2000,329,100,64205436,13263,1422,10763,2,2
2000,2000,329,100,61875691,10018,1422,10763,2,2
2000,2000,329,100,63436849,11379,1422,10763,2,2
2000,2000,329,100,60511975,11850,1422,10763,2,2
2000,2000,332,100,66995444,10061,1434,10862,2,2
2000,2000,332,100,64993847,10802,1434,10862,2,2
2000,2000,332,100,61853045,9892,1434,10862,2,2
2000,2000,332,100,62306293,10291,1434,10862,2,2
2000,2000,332,100,62912298,10660,1434,10862,2,2
2000,2000,335,100,72428939,10751,1446,10961,2,2
2000,2000,335,100,63445002,11869,1446,10961,2,2
2000,2000,335,100,63736675,13896,1446,10961,2,2
2000,2000,335,100,62734675,12709,1446,10961,2,2
2000,2000,335,100,66582572,10561,1446,10961,2,2
2000,2000,338,100,64230344,11845,1458,11060,2,2
2000,2000,338,100,66657524,13140,1458,11060,2,2
2000,2000,338,100,63258150,13749,1458,11060,2,2
2000,2000,338,100,66097461,10548,1458,11060,2,2
2000,2000,338,100,62666968,12516,1458,11060,2,2
2000,2000,341,100,64178278,12475,1470,11159,2,2
2000,2000,341,100,66928693,12969,1470,11159,2,2
2000,2000,341,100,63106256,17436,1470,11159,2,2
2000,2000,341,100,63859512,10585,1470,11159,2,2
2000,2000,341,100,65525894,11878,1470,11159,2,2
2000,2000,344,100,65031046,10184,1482,11258,2,2
2000,2000,344,100,66522465,10401,1482,11258,2,2
2000,2000,344,100,65922836,21019,1482,11258,2,2
2000,2000,344,100,67530135,18188,1482,11258,2,2
2000,2000,344,100,67646790,28654,1482,11258,2,2
2000,2000,347,100,65131105,21686,1494,11357,2,2
2000,2000,347,100,74494934,9829,1494,11357,2,2
2000,2000,347,100,67052598,10863,1494,11357,2,2
2000,2000,347,100,65607147,12681,1494,11357,2,2
2000,2000,347,100,67906061,21777,1494,11357,2,2
2000,2000,350,100,70118241,11425,1506,11456,2,2
2000,2000,350,100,77427711,10992,1506,11456,2,2
2000,2000,350,100,71239018,14882,1506,11456,2,2
2000,2000,350,100,66669090,12749,1506,11456,2,2
2000,2000,350,100,70135692,13192,1506,11456,2,2
2000,2000,353,100,66132241,11027,1518,11555,2,2
2000,2000,353,100,66489995,12399,1518,11555,2,2
2000,2000,353,100,71889847,16181,1518,11555,2,2
2000,2000,353,100,67378884,11375,1518,11555,2,2
2000,2000,353,100,71441383,15362,1518,11555,2,2
2000,2000,356,100,70272607,11922,1530,11654,2,2
2000,2000,356,100,66908508,10667,1530,11654,2,2
2000,2000,356,100,68187050,11467,1530,11654,2,2
2000,2000,356,100,66597435,12379,1530,11654,2,2
2000,2000,356,100,66920950,10193,1530,11654,2,2
2000,2000,359,100,70220485,29544,1542,11753,2,2
2000,2000,359,100,67688994,11830,1542,11753,2,2
2000,2000,359,100,73114727,13017,1542,11753,2,2
2000,2000,359,100,68901507,11500,1542,11753,2,2
2000,2000,359,100,67951915,13529,1542,11753,2,2
2000,2000,362,100,72256493,12188,1554,11852,2,2
2000,2000,362,100,72848285,14599,1554,11852,2,2
2000,2000,362,100,68431133,12075,1554,11852,2,2
2000,2000,362,100,68290247,13987,1554,11852,2,2
2000,2000,362,100,70846066,12400,1554,11852,2,2
2000,2000,365,100,71093410,11941,1566,11951,2,2
2000,2000,365,100,67878211,12791,1566,11951,2,2
2000,2000,365,100,68885390,12408,1566,11951,2,2
2000,2000,365,100,69473257,12085,1566,11951,2,2
2000,2000,365,100,72589594,22117,1566,11951,2,2
2000,2000,368,100,70086208,12098,1578,12050,2,2
2000,2000,368,100,71164158,10918,1578,12050,2,2
2000,2000,368,100,71622131,11046,1578,12050,2,2
2000,2000,368,100,71058919,14968,1578,12050,2,2
2000,2000,368,100,70174773,12644,1578,12050,2,2
2000,2000,371,100,68719112,11249,1590,12149,2,2
2000,2000,371,100,78831801,13402,1590,12149,2,2
2000,2000,371,100,69125102,10742,1590,12149,2,2
2000,2000,371,100,72951434,10618,1590,12149,2,2
2000,2000,371,100,68907448,11096,1590,12149,2,2
2000,2000,374,100,70965701,9856,1602,12248,2,2
2000,2000,374,100,72635127,13902,1602,12248,2,2
2000,2000,374,100,73329377,17819,1602,12248,2,2
2000,2000,374,100,69313449,11437,1602,12248,2,2
2000,2000,374,100,69012668,12195,1602,12248,2,2
2000,2000,377,100,70520642,10180,1614,12347,2,2
2000,2000,377,100,117090648,9948,1614,12347,2,2
2000,2000,377,100,71839474,10133,1614,12347,2,2
2000,2000,377,100,82716094,11572,1614,12347,2,2
2000,2000,377,100,74061776,13191,1614,12347,2,2
2000,2000,380,100,105551916,21815,1626,12446,2,2
2000,2000,380,100,73709757,24275,1626,12446,2,2
2000,2000,380,100,74026549,11504,1626,12446,2,2
2000,2000,380,100,74845411,13381,1626,12446,2,2
2000,2000,380,100,71683599,14528,1626,12446,2,2
2000,2000,383,100,74829627,13696,1638,12545,2,2
2000,2000,383,100,72761212,12111,1638,12545,2,2
2000,2000,383,100,72746953,10705,1638,12545,2,2
2000,2000,383,100,76221185,11995,1638,12545,2,2
2000,2000,383,100,73504442,13365,1638,12545,2,2
2000,2000,386,100,75724974,12069,1650,12644,2,2
2000,2000,386,100,110101820,13795,1650,12644,2,2
2000,2000,386,100,76521018,10702,1650,12644,2,2
2000,2000,386,100,70983400,11649,1650,12644,2,2
2000,2000,386,100,74461823,10365,1650,12644,2,2
2000,2000,389,100,76247007,10515,1662,12743,2,2
2000,2000,389,100,78833223,12939,1662,12743,2,2
2000,2000,389,100,72223436,13764,1662,12743,2,2
2000,2000,389,100,78554537,12125,1662,12743,2,2
2000,2000,389,100,71997578,12915,1662,12743,2,2
2000,2000,392,100,73894338,10960,1674,12842,2,2
2000,2000,392,100,72403160,13133,1674,12842,2,2
2000,2000,392,100,78236980,11900,1674,12842,2,2
2000,2000,392,100,79930551,11179,1674,12842,2,2
2000,2000,392,100,72621329,11204,1674,12842,2,2
2000,2000,395,100,73578961,9955,1686,12941,2,2
2000,2000,395,100,75993676,11718,1686,12941,2,2
2000,2000,395,100,79598145,11710,1686,12941,2,2
2000,2000,395,100,75187672,10578,1686,12941,2,2
2000,2000,395,100,76133815,11760,1686,12941,2,2
2000,2000,398,100,74576545,11034,1698,13040,2,2
2000,2000,398,100,74176736,29966,1698,13040,2,2
2000,2000,398,100,77459124,11196,1698,13040,2,2
2000,2000,398,100,74392733,12518,1698,13040,2,2
2000,2000,398,100,76611121,12523,1698,13040,2,2
2000,2000,401,100,75411735,10371,1710,13139,2,2
2000,2000,401,100,78096648,11908,1710,13139,2,2
2000,2000,401,100,75997688,10697,1710,13139,2,2
2000,2000,401,100,73018582,12333,1710,13139,2,2
2000,2000,401,100,76727429,11026,1710,13139,2,2
2000,2000,404,100,76370036,11114,1722,13238,2,2
2000,2000,404,100,74857728,13707,1722,13238,2,2
2000,2000,404,100,76356444,12611,1722,13238,2,2
2000,2000,404,100,83261487,14987,1722,13238,2,2
2000,2000,404,100,77968002,10424,1722,13238,2,2
2000,2000,407,100,83641939,12198,1734,13337,2,2
2000,2000,407,100,78397836,20586,1734,13337,2,2
2000,2000,407,100,77072612,12930,1734,13337,2,2
2000,2000,407,100,81990762,11982,1734,13337,2,2
2000,2000,407,100,77514129,11406,1734,13337,2,2
2000,2000,410,100,79346621,9820,1746,13436,2,2
2000,2000,410,100,86998686,10238,1746,13436,2,2
2000,2000,410,100,79592358,11299,1746,13436,2,2
2000,2000,410,100,79341936,10872,1746,13436,2,2
2000,2000,410,100,79823507,12169,1746,13436,2,2
2000,2000,413,100,75763612,12284,1758,13535,2,2
2000,2000,413,100,77232024,10591,1758,13535,2,2
2000,2000,413,100,76821985,12606,1758,13535,2,2
2000,2000,413,100,85801329,11969,1758,13535,2,2
2000,2000,413,100,79912782,10328,1758,13535,2,2
2000,2000,416,100,78845951,11904,1770,13634,2,2
2000,2000,416,100,77143924,11895,1770,13634,2,2
2000,2000,416,100,81028729,11970,1770,13634,2,2
2000,2000,416,100,85563801,10829,1770,13634,2,2
2000,2000,416,100,78354314,11635,1770,13634,2,2
2000,2000,419,100,78854454,12023,1782,13733,2,2
2000,2000,419,100,78913871,11558,1782,13733,2,2
2000,2000,419,100,79480478,13180,1782,13733,2,2
2000,2000,419,100,81629429,12245,1782,13733,2,2
2000,2000,419,100,78284927,10228,1782,13733,2,2
2000,2000,422,100,80461483,12364,1794,13832,2,2
2000,2000,422,100,79638660,12093,1794,13832,2,2
2000,2000,422,100,79808507,10592,1794,13832,2,2
2000,2000,422,100,79411348,10029,1794,13832,2,2
2000,2000,422,100,87242546,14722,1794,13832,2,2
2000,2000,425,100,84717129,11340,1806,13931,2,2
2000,2000,425,100,77533944,10040,1806,13931,2,2
2000,2000,425,100,83556741,10190,1806,13931,2,2
2000,2000,425,100,79682034,10671,1806,13931,2,2
2000,2000,425,100,79427954,11349,1806,13931,2,2
2000,2000,428,100,79957524,11337,1818,14030,2,2
2000,2000,428,100,87811239,12859,1818,14030,2,2
2000,2000,428,100,88091987,11145,1818,14030,2,2
2000,2000,428,100,80514990,10389,1818,14030,2,2
2000,2000,428,100,80793872,13231,1818,14030,2,2
2000,2000,431,100,81607659,12649,1830,14129,2,2
2000,2000,431,100,135182685,35260,1830,14129,2,2
2000,2000,431,100,78101890,12671,1830,14129,2,2
2000,2000,431,100,88465953,13044,1830,14129,2,2
2000,2000,431,100,78150815,11833,1830,14129,2,2
2000,2000,434,100,89643448,22086,1842,14228,2,2
2000,2000,434,100,82143914,11576,1842,14228,2,2
2000,2000,434,100,80568019,12634,1842,14228,2,2
2000,2000,434,100,81108690,11193,1842,14228,2,2
2000,2000,434,100,84572975,13569,1842,14228,2,2
2000,2000,437,100,80909630,11299,1854,14327,2,2
2000,2000,437,100,81803318,9763,1854,14327,2,2
2000,2000,437,100,80803671,9713,1854,14327,2,2
2000,2000,437,100,82349402,12508,1854,14327,2,2
2000,2000,437,100,84748525,11120,1854,14327,2,2
2000,2000,440,100,82958889,12716,1866,14426,2,2
2000,2000,440,100,81907168,11463,1866,14426,2,2
2000,2000,440,100,83406771,9893,1866,14426,2,2
2000,2000,440,100,83757002,10633,1866,14426,2,2
2000,2000,440,100,82943021,14434,1866,14426,2,2
2000,2000,443,100,93913682,12418,1878,14525,2,2
2000,2000,443,100,86527259,12840,1878,14525,2,2
2000,2000,443,100,84174520,13084,1878,14525,2,2
2000,2000,443,100,82232469,12116,1878,14525,2,2
2000,2000,443,100,84125054,11179,1878,14525,2,2
2000,2000,446,100,85820764,11877,1890,14624,2,2
2000,2000,446,100,83489758,10363,1890,14624,2,2
2000,2000,446,100,84768577,10780,1890,14624,2,2
2000,2000,446,100,85385777,10177,1890,14624,2,2
2000,2000,446,100,87329457,11350,1890,14624,2,2
2000,2000,449,100,87093068,13471,1902,14723,2,2
2000,2000,449,100,85833230,10738,1902,14723,2,2
2000,2000,449,100,89254754,11697,1902,14723,2,2
2000,2000,449,100,89232834,11108,1902,14723,2,2
2000,2000,449,100,86630120,10968,1902,14723,2,2
2000,2000,452,100,84556234,16287,1914,14822,2,2
2000,2000,452,100,85142516,22024,1914,14822,2,2
2000,2000,452,100,82269312,10632,1914,14822,2,2
2000,2000,452,100,93234877,12872,1914,14822,2,2
2000,2000,452,100,85567267,12843,1914,14822,2,2
2000,2000,455,100,85850532,20242,1926,14921,2,2
2000,2000,455,100,87366429,11162,1926,14921,2,2
2000,2000,455,100,84503083,12062,1926,14921,2,2
2000,2000,455,100,84490382,11409,1926,14921,2,2
2000,2000,455,100,87087172,11031,1926,14921,2,2
2000,2000,458,100,89443963,11132,1938,15020,2,2
2000,2000,458,100,84993434,10486,1938,15020,2,2
2000,2000,458,100,88391423,44051,1938,15020,2,2
2000,2000,458,100,86095915,9989,1938,15020,2,2
2000,2000,458,100,85321202,11023,1938,15020,2,2
2000,2000,461,100,91935760,12282,1950,15119,2,2
2000,2000,461,100,86337579,11996,1950,15119,2,2
2000,2000,461,100,85566046,10848,1950,15119,2,2
2000,2000,461,100,86322573,11911,1950,15119,2,2
2000,2000,461,100,92761692,12290,1950,15119,2,2
2000,2000,464,100,88285794,12840,1962,15218,2,2
2000,2000,464,100,87537549,10528,1962,15218,2,2
2000,2000,464,100,89800523,11987,1962,15218,2,2
2000,2000,464,100,88656526,12806,1962,15218,2,2
2000,2000,464,100,92747004,12790,1962,15218,2,2
2000,2000,467,100,92022314,11525,1974,15317,2,2
2000,2000,467,100,90776218,12357,1974,15317,2,2
2000,2000,467,100,91507572,11497,1974,15317,2,2
2000,2000,467,100,88591160,12807,1974,15317,2,2
2000,2000,467,100,87979268,12545,1974,15317,2,2
2000,2000,470,100,94622717,12155,1986,15416,2,2
2000,2000,470,100,90010226,11309,1986,15416,2,2
2000,2000,470,100,90579651,13351,1986,15416,2,2
2000,2000,470,100,91648626,14523,1986,15416,2,2
2000,2000,470,100,90241870,14061,1986,15416,2,2
2000,2000,473,100,93177837,15130,1998,15515,2,2
2000,2000,473,100,96821707,12048,1998,15515,2,2
2000,2000,473,100,96490038,12304,1998,15515,2,2
2000,2000,473,100,90215577,12020,1998,15515,2,2
2000,2000,473,100,88769191,26742,1998,15515,2,2
2000,2000,476,100,88582388,21806,2010,15614,2,2
2000,2000,476,100,90949185,11891,2010,15614,2,2
2000,2000,476,100,88024879,10645,2010,15614,2,2
2000,2000,476,100,92377552,11506,2010,15614,2,2
2000,2000,476,100,90124463,12624,2010,15614,2,2
2000,2000,479,100,93887356,20835,2022,15713,2,2
2000,2000,479,100,90986415,12816,2022,15713,2,2
2000,2000,479,100,93112650,10926,2022,15713,2,2
2000,2000,479,100,91281092,10154,2022,15713,2,2
2000,2000,479,100,96548304,11732,2022,15713,2,2
2000,2000,482,100,89724306,11613,2034,15812,2,2
2000,2000,482,100,93542503,12186,2034,15812,2,2
2000,2000,482,100,93304542,12665,2034,15812,2,2
2000,2000,482,100,91403765,11457,2034,15812,2,2
2000,2000,482,100,91485540,10988,2034,15812,2,2
2000,2000,485,100,90812933,11182,2046,15911,2,2
2000,2000,485,100,91917743,11849,2046,15911,2,2
2000,2000,485,100,94652505,13303,2046,15911,2,2
2000,2000,485,100,93790733,10551,2046,15911,2,2
2000,2000,485,100,99163736,12980,2046,15911,2,2
2000,2000,488,100,93791899,11920,2058,16010,2,2
2000,2000,488,100,91655094,22832,2058,16010,2,2
2000,2000,488,100,93698090,11504,2058,16010,2,2
2000,2000,488,100,92607706,12362,2058,16010,2,2
2000,2000,488,100,91685469,11078,2058,16010,2,2
2000,2000,491,100,97040953,24163,2070,16109,2,2
2000,2000,491,100,97935708,11372,2070,16109,2,2
2000,2000,491,100,92717399,10418,2070,16109,2,2
2000,2000,491,100,94353196,13525,2070,16109,2,2
2000,2000,491,100,96300045,12898,2070,16109,2,2
2000,2000,494,100,93150237,11411,2082,16208,2,2
2000,2000,494,100,94390700,10913,2082,16208,2,2
2000,2000,494,100,100231100,12834,2082,16208,2,2
2000,2000,494,100,96344009,12291,2082,16208,2,2
2000,2000,494,100,95277591,11762,2082,16208,2,2
2000,2000,497,100,96170003,13377,2094,16307,2,2
2000,2000,497,100,92522646,12019,2094,16307,2,2
2000,2000,497,100,91844675,11875,2094,16307,2,2
2000,2000,497,100,97099939,10972,2094,16307,2,2
2000,2000,497,100,94602918,12982,2094,16307,2,2
2000,2000,500,100,95725338,12735,2106,16406,2,2
2000,2000,500,100,95631482,12439,2106,16406,2,2
2000,2000,500,100,101795540,12373,2106,16406,2,2
2000,2000,500,100,95506646,12267,2106,16406,2,2
2000,2000,500,100,92381175,17854,2106,16406,2,2
2000,2000,500,16,93850728,12214,2022,16490,2,2
2000,2000,500,16,96637400,12534,2022,16490,2,2
2000,2000,500,16,100988785,21769,2022,16490,2,2
2000,2000,500,16,94189350,23131,2022,16490,2,2
2000,2000,500,16,92224081,11696,2022,16490,2,2
2000,2000,500,17,91203284,13016,2023,16489,2,2
